Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Foot_leg.mean,Hand_arm.mean,Head.mean,Mouth.mean,Torso.mean
1.4902325581395348,0.3242558139534884,1.4461860465116279,0.8651162790697675,0.48439534883720925,2.8469534883720935,0.8339999999999999,1.6688139534883721,2.1042790697674416,1.186418604651163,0.8094418604651162
1.47175,0.5546388888888888,1.9088611111111113,0.8718055555555556,0.6094166666666667,3.2465277777777777,1.1381666666666668,1.8858611111111112,2.032138888888889,1.3196666666666668,0.9778333333333333
1.484557142857143,0.40051428571428577,1.6083714285714286,1.117242857142857,0.5864285714285716,3.022557142857143,1.1871428571428573,1.8143,2.232628571428572,1.3789571428571428,1.025828571428571
1.5388676470588236,0.5629117647058823,1.5568235294117647,1.0953235294117647,0.6274705882352942,2.9613676470588244,1.3120294117647062,1.7262647058823528,2.3426470588235295,1.5046029411764705,1.0422941176470588
1.5387195121951218,0.47525609756097564,1.4230365853658535,1.072609756097561,0.5897073170731708,2.8387560975609754,1.105451219512195,1.6441219512195124,2.2752317073170736,1.2864268292682928,0.9223780487804879
1.5092105263157896,0.562842105263158,1.612236842105263,1.2886842105263159,0.6037368421052632,3.141921052631579,1.2496578947368422,1.856657894736842,2.2284210526315786,1.516578947368421,1.106131578947368
1.3283617021276597,0.41189361702127664,1.7114893617021276,1.049936170212766,0.6512553191489361,3.1308510638297875,1.1036382978723402,1.8762978723404258,2.101404255319149,1.2076382978723406,0.966127659574468
1.5988405119175426,0.4571542669889748,1.5810538577556723,1.0542468148067397,0.5870217669879098,3.021302023747538,1.1356890354491758,1.7491650431844026,2.173724968518847,1.3566462282290748,0.9809201111623158
1.8105000000000002,0.532590909090909,1.6320227272727272,1.1928181818181818,0.5754545454545453,2.68925,1.2686363636363636,1.7362954545454548,2.1275454545454546,1.4473636363636364,1.0727045454545454
1.58245,0.4752833333333334,1.4357666666666669,1.1019666666666665,0.5697333333333333,2.9413,1.195383333333333,1.8579166666666669,2.2729333333333335,1.3917000000000002,1.0362166666666666
1.553263157894737,0.46147368421052626,1.632736842105263,0.9759473684210528,0.5887368421052632,3.1015263157894735,1.1929210526315788,1.8744210526315792,2.1567368421052633,1.3848157894736843,1.080236842105263
1.7903582089552237,0.5374328358208955,1.4120746268656716,1.3194328358208955,0.6768059701492538,2.9549850746268658,1.0999850746268658,1.6080597014925373,2.356492537313433,1.4611343283582088,1.046328358208955
1.4253928571428574,0.4156428571428572,1.4323571428571429,1.1737857142857144,0.5924642857142857,3.1326428571428577,1.1578214285714286,1.841,2.549,1.3754285714285714,1.060357142857143
1.4654705882352943,0.4625490196078431,1.7812745098039215,0.8083725490196078,0.5979019607843138,3.1350588235294112,1.0043137254901962,1.8942941176470587,2.0029607843137254,1.3575098039215687,0.818549019607843
1.868446808510638,0.49287234042553196,1.5237021276595746,1.4179148936170212,0.621936170212766,3.0328936170212764,1.3807659574468085,1.7918510638297873,2.2800638297872338,1.5867446808510637,1.140723404255319
1.6170714285714287,0.37135714285714283,1.5118035714285714,0.8731428571428571,0.4340892857142857,2.944821428571429,1.1753392857142855,1.6721428571428572,1.9522857142857144,1.1782142857142854,0.9327678571428571
1.5868469387755104,0.3546836734693878,1.533918367346939,1.1011530612244897,0.44961224489795926,2.93469387755102,1.1057551020408163,1.7015816326530613,2.182040816326531,1.3880306122448982,0.9912959183673469
1.5629,0.47378,1.58612,1.04226,0.5355,3.1148200000000004,1.25722,1.61196,2.1594800000000003,1.4064999999999999,1.06096
1.4659285714285712,0.4347142857142857,1.7951250000000003,0.9174821428571429,0.6401785714285714,3.179464285714286,1.261535714285714,1.8022499999999997,2.001035714285714,1.0806785714285714,0.9533392857142857
1.6147435897435898,0.4683076923076923,1.6559487179487178,1.1895641025641028,0.597871794871795,2.9286923076923075,1.2806410256410257,1.7035128205128205,2.062358974358974,1.3233846153846154,1.0222820512820512
1.3125180722891565,0.4014578313253013,1.7592168674698796,0.9196024096385542,0.7257831325301205,3.269132530120482,1.1211204819277107,1.7732891566265059,2.092987951807229,1.0998915662650601,0.9477228915662652
1.6334202898550725,0.5388115942028986,1.5242318840579712,1.0770434782608693,0.7300000000000001,3.1638115942028984,1.2068695652173913,1.6934057971014496,2.2635797101449278,1.4553623188405798,1.0338840579710147
1.524392156862745,0.41878431372549013,1.8283529411764707,0.9176078431372551,0.6943333333333334,3.397372549019607,1.2300000000000002,2.04078431372549,2.1977254901960785,1.2377843137254902,1.007235294117647
1.5777358490566038,0.4855849056603773,1.453490566037736,1.0592830188679245,0.6156603773584904,2.9155849056603778,1.1923207547169812,1.6395849056603775,2.1804528301886794,1.259132075471698,0.9909433962264149
1.4817906976744188,0.6890232558139535,1.7726976744186047,1.0206279069767443,0.8064418604651161,3.322976744186046,0.9034651162790699,1.8269302325581398,2.298139534883721,1.4673488372093024,0.9269302325581394
1.6439622641509435,0.38396226415094337,1.3290377358490568,1.0365660377358492,0.601,2.798264150943397,0.8940566037735848,1.5925094339622643,2.179056603773585,1.4480943396226418,0.8905660377358491
1.657109375,0.44359375,1.6430781250000002,1.0725000000000002,0.5390781250000001,3.0596562499999997,1.16853125,1.77409375,2.0213125,1.278203125,0.9503906249999998
1.604765957446809,0.4144680851063829,1.5665531914893618,0.8638510638297875,0.5385744680851062,3.140042553191489,0.9914255319148937,1.5998723404255322,2.13031914893617,1.3352765957446808,0.9240212765957444
1.610581395348837,0.4611860465116278,1.4948139534883722,1.0490697674418605,0.5445581395348837,2.9317906976744186,1.0777906976744187,1.5706511627906978,2.032325581395349,1.3181395348837208,0.9262790697674418
1.6626491228070177,0.48585964912280705,1.5455087719298246,1.0983333333333332,0.5922105263157895,2.95761403508772,1.1905438596491231,1.7830877192982455,2.1302631578947366,1.4474912280701755,1.0517543859649123
1.679983606557377,0.40075409836065573,1.4313442622950823,1.0413278688524592,0.49427868852459017,2.8573934426229513,0.8756557377049179,1.6018360655737705,2.215098360655738,1.4632459016393444,0.8178032786885245
1.385780821917808,0.43045205479452053,1.9668082191780822,0.8531232876712329,0.6586438356164384,3.3286027397260276,1.342123287671233,1.9425342465753421,1.9517260273972603,1.1384657534246576,1.0740821917808219
1.5490000000000002,0.4186382978723404,1.7589361702127657,1.0977872340425532,0.6075106382978723,3.248723404255319,1.3162978723404257,1.8276808510638303,2.0824680851063833,1.2292978723404255,1.0192127659574466
1.521258064516129,0.5465161290322581,1.7941935483870968,0.9441935483870967,0.6171290322580645,3.1704516129032254,1.0114516129032256,1.8583870967741933,1.9859677419354835,1.223709677419355,0.9445483870967744
1.6679726027397261,0.4903561643835617,1.5105479452054793,1.129931506849315,0.6403150684931507,2.9103972602739727,1.0454109589041096,1.6542876712328767,2.188958904109589,1.3508356164383561,0.9075753424657534
1.4167325581395351,0.3717558139534884,1.6382325581395352,0.9081162790697676,0.5389186046511628,3.0509069767441868,1.0676511627906975,1.8240000000000003,2.0391511627906977,1.1663953488372094,0.9211395348837211
1.4755764705882353,0.47915294117647067,1.7937882352941175,0.8898941176470585,0.6538470588235293,3.182611764705883,1.2392588235294117,1.8892941176470592,2.1928117647058825,1.2056823529411764,1.0244117647058824
1.6718139534883723,0.6716046511627908,1.404139534883721,1.2387674418604653,0.6421860465116279,2.7712093023255813,1.0595116279069767,1.6830930232558137,2.2567906976744188,1.532325581395349,0.9853953488372093
1.5609056603773586,0.44001886792452827,1.6282075471698114,1.1583962264150944,0.6577169811320756,3.033132075471698,1.1847169811320752,1.8430566037735847,2.2087735849056602,1.4023584905660378,1.0376603773584905
1.8150181818181816,0.6372,1.6113636363636363,1.2701999999999998,0.7257636363636365,3.1346727272727275,1.1016181818181818,1.7351999999999999,2.421290909090909,1.6084,1.0275818181818182
1.5803442622950816,0.5005245901639345,1.5682459016393444,0.9468360655737704,0.5702786885245902,2.9279836065573766,0.961065573770492,1.6662459016393443,2.1362786885245906,1.4382295081967214,0.8265081967213115
1.6830333333333332,0.4890999999999999,1.7750500000000002,1.0852666666666666,0.5829666666666667,3.082016666666667,1.2373666666666667,1.9970999999999999,2.1372333333333335,1.4425000000000001,1.0269166666666665
1.7248571428571429,0.5092380952380952,1.5705238095238097,1.1909047619047617,0.611904761904762,2.9146666666666667,1.2617142857142858,1.7316904761904763,2.074595238095238,1.553547619047619,1.112
1.7166153846153844,0.4517692307692307,1.5557115384615388,1.057326923076923,0.6301153846153846,2.963807692307692,0.9705576923076923,1.7538461538461538,2.3756923076923075,1.4737500000000001,0.9320769230769229
1.6513387096774195,0.5136129032258063,1.5358387096774193,1.2784032258064515,0.6341290322580646,2.9606935483870966,1.2288064516129031,1.8370483870967742,2.291096774193549,1.4195,1.0804999999999998
1.8264878048780486,0.46848780487804875,1.4796829268292682,1.0792439024390243,0.6109512195121951,2.971,1.1156829268292683,1.6929999999999998,2.250487804878049,1.4371463414634147,0.9695365853658534
1.94908,0.32492,1.3017999999999998,1.02948,0.52608,2.57052,0.8010400000000001,1.47472,2.21148,1.3679599999999998,0.8678400000000001
1.6000769230769232,0.6302692307692307,2.0665384615384617,0.9897307692307691,0.6428461538461538,3.355346153846154,0.9529230769230769,2.1451153846153845,2.0369615384615383,1.5816538461538459,0.9928461538461539
1.5624912280701755,0.4135438596491229,1.8361052631578947,0.8866842105263159,0.5288947368421052,3.2184210526315793,1.2144385964912283,2.101140350877193,2.115842105263158,1.454719298245614,0.9970526315789473
1.509189189189189,0.43505405405405406,1.3691081081081082,0.8063783783783784,0.5614864864864865,2.8094864864864864,0.9201351351351352,1.669324324324324,2.122189189189189,1.369081081081081,0.8981891891891891
1.6119245283018868,0.6046603773584905,1.5800943396226412,1.241490566037736,0.6660566037735848,2.9932075471698116,1.0835283018867925,1.7897358490566038,2.119377358490566,1.4690188679245284,1.0011132075471698
1.6998275862068963,0.5085172413793103,1.5649310344827587,1.1505862068965516,0.6101379310344829,2.9393793103448274,1.0386896551724139,1.6640344827586204,2.2012068965517244,1.5422068965517242,1.0876896551724138
1.6167872340425533,0.5087872340425531,1.3579148936170211,1.18468085106383,0.5678085106382977,2.7680638297872338,1.2885957446808511,1.5650638297872341,2.1636382978723403,1.34868085106383,0.9692127659574468
1.577225352112676,0.45198591549295775,1.399380281690141,1.047507042253521,0.47856338028169015,2.833338028169014,0.8611267605633803,1.586366197183099,2.1208309859154935,1.3534225352112674,0.8226197183098591
1.6064999999999998,0.40852631578947374,1.454263157894737,1.0187105263157896,0.6007894736842104,2.9994736842105265,0.9390000000000003,1.6560526315789474,2.197026315789474,1.327078947368421,0.8699736842105265
1.5419387755102039,0.44353061224489787,1.3370408163265306,1.0815510204081633,0.5034489795918367,2.587408163265306,0.9066122448979592,1.5559591836734694,2.2431428571428573,1.440551020408163,0.8532040816326532
1.6734523809523811,0.4969880952380952,1.476559523809524,1.225809523809524,0.5761785714285714,2.867345238095239,1.1161666666666668,1.676964285714286,2.2502976190476187,1.5431666666666668,1.0222380952380954
1.8229574468085104,0.556659574468085,1.4758297872340427,1.286808510638298,0.6966595744680851,3.011531914893617,1.3267872340425533,1.6904255319148933,2.283531914893617,1.4803617021276596,1.1112978723404252
1.6102051282051282,0.45917948717948714,1.6622564102564104,0.989846153846154,0.5817435897435898,3.150820512820513,1.1695384615384619,1.8323589743589745,2.132282051282051,1.3031282051282052,1.009230769230769
1.4302222222222223,0.49639999999999995,1.7382666666666668,0.9435555555555556,0.5504222222222221,3.205688888888888,1.2506,1.8832666666666666,2.1166,1.2913777777777777,1.0102
1.4431095890410959,0.4788767123287671,1.694150684931507,1.0253835616438356,0.6517123287671234,2.9544657534246572,1.1477534246575345,1.7837671232876713,2.1384246575342467,1.2713287671232876,1.038041095890411
1.5139605263157896,0.45717105263157903,1.4856447368421053,1.0256447368421053,0.6261052631578948,2.999605263157895,1.0332631578947367,1.5901447368421053,2.1818947368421053,1.2186052631578947,0.8827236842105264
1.6923035714285715,0.5539107142857143,1.418392857142857,1.1717678571428571,0.6111428571428572,2.8535892857142855,1.052625,1.62275,2.1806785714285715,1.4289285714285713,0.8840357142857143
1.5621020408163264,0.43075510204081624,1.3471836734693878,1.1668571428571428,0.511469387755102,3.0318775510204077,1.219326530612245,1.5653061224489797,2.2605918367346938,1.2797142857142858,0.9746734693877551
1.668222222222222,0.4764259259259259,1.575351851851852,1.0819814814814817,0.6149814814814815,3.197092592592592,1.203962962962963,2.1041296296296297,2.2970925925925925,1.437703703703704,1.1108333333333331
1.7386666666666668,0.5017291666666667,1.6634166666666665,1.0549375,0.6397708333333333,3.2247291666666666,1.2246249999999999,1.6649166666666666,2.4406250000000003,1.5027291666666667,1.0643541666666667
1.7524523809523809,0.44728571428571434,1.4350952380952382,1.0179523809523812,0.6328333333333332,2.8369285714285715,0.831952380952381,1.5526666666666666,2.1854999999999998,1.425547619047619,0.8588095238095237
1.711869565217391,0.5710434782608694,1.604,1.412,0.6946304347826086,3.009673913043479,1.2506086956521738,1.8726739130434782,2.227478260869565,1.4364565217391307,1.0787391304347826
1.7569487179487175,0.5767692307692308,1.529974358974359,1.1016923076923077,0.6340256410256411,3.0529743589743585,1.0644871794871795,1.698897435897436,2.1592564102564102,1.6022820512820515,1.0099487179487179
1.6858108108108105,0.4649459459459459,1.9552702702702707,0.791054054054054,0.6138918918918917,3.039108108108108,1.0041081081081082,1.8753243243243243,1.9478648648648644,1.4002972972972976,0.9316486486486486
1.5514528301886794,0.46811320754716973,1.6170188679245283,1.140301886792453,0.5274150943396226,2.879433962264151,1.120433962264151,1.7929056603773585,2.079679245283019,1.4962830188679248,0.9355660377358489
1.517138888888889,0.46338888888888885,1.5613888888888892,0.8774722222222223,0.5440277777777777,3.1803333333333335,0.9398055555555557,1.6666666666666665,2.055944444444444,1.1859166666666667,0.9376944444444444
1.704377358490566,0.4732264150943396,1.2791132075471698,1.2046603773584907,0.5651698113207547,2.8403962264150944,1.0163962264150945,1.4378490566037736,2.2690566037735853,1.3920000000000001,0.9376037735849057
